# 전국 학교 목록 — NEIS 학교기본정보(schoolInfo)에서 받음
# 받은 시각: 2026-09-11T05:36:57.877Z
# 학교 수: 12672
# 열: 학교코드 	 학교명 	 급별색인 	 시도색인 	 주소(시도 접두 제거)
# 급별: 고등학교|중학교|공동실습소|방송통신고등학교|초등학교|특수학교|각종학교(중)|각종학교(고)|외국인학교|방송통신중학교|각종학교(초)|평생학교(고)-3년6학기|평생학교(초)-3년6학기|평생학교(고)-2년6학기|평생학교(중)-2년6학기|고등기술학교|각종학교(외국인학교)|국제학교|각종학교(대안학교)|고등공민학교|평생학교(초)-4년12학기||평생학교(중)-3년6학기|재외한국학교(고)|재외한국학교(중)|재외한국학교(초)
# 시도: 서울특별시|부산광역시|대구광역시|인천광역시|전남광주통합특별시(광주)|대전광역시|울산광역시|세종특별자치시|경기도|강원특별자치도|충청북도|충청남도|전북특별자치도|전남광주통합특별시(전남)|경상북도|경상남도|제주특별자치도|재외한국학교
# 다시 만들려면: NEIS_API_KEY=<키> node scripts/fetchSchoolList.js
7010833	대동세무고등학교	0	0	종로구 계동길 84-10
7041174	대림중학교	1	0	영등포구 시흥대로185길 6
7091424	대명중학교	1	0	강남구 역삼로87길 26
7132134	대방중학교	1	0	동작구 여의대방로10길 24
7010139	대성고등학교	0	0	은평구 갈현로29길 51-24
7031182	대성중학교	1	0	은평구 갈현로29길 51-24
7010140	대신고등학교	0	0	종로구 사직로 9
7061097	대신중학교	1	0	종로구 사직로 9
7010074	대영고등학교	0	0	영등포구 도림로86길 16
7041175	대영중학교	1	0	영등포구 도림로80가길 14
7091425	대왕중학교	1	0	강남구 광평로20길 7
7010141	대원고등학교	0	0	광진구 용마산로22길 26
7134130	대원국제중학교	1	0	광진구 용마산로22길 26
7010142	대원여자고등학교	0	0	광진구 용마산로22길 26
7010143	대원외국어고등학교	0	0	광진구 용마산로22길 26
7010144	대일고등학교	0	0	강서구 등촌로35길 90
7011186	대일관광고등학교	0	0	양천구 신정이펜1로 11
7010145	대일외국어고등학교	0	0	성북구 서경로 116
7010146	대진고등학교	0	0	노원구 공릉로62가길 47
7010740	대진디자인고등학교	0	0	강남구 광평로39길 93
7010147	대진여자고등학교	0	0	노원구 공릉로 438
7091426	대청중학교	1	0	강남구 양재천로 321
7091427	대치중학교	1	0	강남구 남부순환로378길 39
7031183	덕산중학교	1	0	은평구 가좌로 400
7010148	덕성여자고등학교	0	0	종로구 율곡로3길 50
7061098	덕성여자중학교	1	0	종로구 율곡로3길 49
7010808	덕수고등학교	0	0	송파구 위례북로 10
7061099	덕수중학교	1	0	서울 중구 마른내로9길 10
7010149	덕원여자고등학교	0	0	강서구 강서로45길 91-44
7010150	덕원예술고등학교	0	0	강서구 강서로45길 91-44
7081516	덕원중학교	1	0	강서구 강서로45길 91-44
7010317	덕일전자공업고등학교	0	0	구로구 서해안로21길 5-12
7011469	덜위치칼리지서울영국학교	8	0	서초구 신반포로15길 6
7091428	도곡중학교	1	0	강남구 언주로57길 31
7051180	도봉중학교	1	0	도봉구 마들로 671
7011318	도선고등학교	0	0	성동구 마장로 156
7010560	독산고등학교	0	0	금천구 문성로 64
7041099	동광초등학교	4	0	금천구 탑골로10길 45
7121361	동구여자중학교	1	0	성북구 성북로8길 71
7011586	동국대학교사범대학부속가람고등학교	0	0	광진구 광나루로36길 47
7134161	동국대학교사범대학부속가람중학교	1	0	광진구 광나루로36길 47
7010151	동국대학교사범대학부속고등학교	0	0	동대문구 장안벚꽃로 201
7021125	동국대학교사범대학부속중학교	1	0	동대문구 장안벚꽃로 201
7021126	동대문중학교	1	0	동대문구 사가정로 59
7010152	동덕여자고등학교	0	0	서초구 효령로2길 123-5
7091450	동덕여자중학교	1	0	서초구 효령로2길 123-5
7031184	동도중학교	1	0	마포구 백범로 139
7134129	동마중학교	1	0	성동구 마조로11길 18
7011490	동명생활경영고등학교	0	0	은평구 통일로 793
7010153	동명여자고등학교	0	0	은평구 통일로 793
7031185	동명여자중학교	1	0	서대문구 독립문로 49
7010154	동북고등학교	0	0	강동구 강동대로 305
7130172	동북중학교	1	0	강동구 강동대로 305
7051109	동북초등학교	4	0	도봉구 시루봉로 53
7061054	동산초등학교	4	0	중구 매봉18길 109
7010155	동성고등학교	0	0	종로구 대학로 156
7061100	동성중학교	1	0	종로구 대학로 156
7130173	동신중학교	1	0	강동구 진황도로 72
7010965	동양고등학교	0	0	강서구 허준로 50
7132135	동양중학교	1	0	동작구 흑석로9길 94
7021127	동원중학교	1	0	중랑구 양원역로 32
7010156	동일여자고등학교	0	0	금천구 탑골로10길 45
7041176	동일중학교	1	0	금천구 탑골로10길 45
7010075	동작고등학교	0	0	동작구 솔밭로 51
7132136	동작중학교	1	0	동작구 동작대로39가길 83
7010076	둔촌고등학교	0	0	강동구 명일로 140
7130174	둔촌중학교	1	0	강동구 진황도로61길 25-30
7081489	등명중학교	1	0	강서구 공항대로39길 39
7081490	등원중학교	1	0	강서구 화곡로65길 50
7010700	등촌고등학교	0	0	강서구 공항대로39길 115
7081517	등촌중학교	1	0	강서구 공항대로 484-12
7010908	리라아트고등학교	0	0	중구 소파로2길
7061055	리라초등학교	4	0	중구 소파로2길 7
7081515	마곡중학교	1	0	강서구 마곡중앙5로 58
7081540	마곡하늬중학교	1	0	강서구 마곡서1로 16
7134131	마장중학교	1	0	성동구 마장로35나길 31
7010157	마포고등학교	0	0	강서구 화곡로 403
7081518	마포중학교	1	0	강서구 화곡로 403
7121337	매원초등학교	4	0	성북구 북악산로 870
7010077	면목고등학교	0	0	중랑구 용마산로72길 36-14
7021128	면목중학교	1	0	중랑구 용마산로70길 37
7010158	명덕고등학교	0	0	강서구 강서로47길 34-10
7010159	명덕여자고등학교	0	0	강서구 강서로47길 34-10
7081519	명덕여자중학교	1	0	강서구 강서로47길 34-10
7010160	명덕외국어고등학교	0	0	강서구 강서로47길 34-10
7010078	명일여자고등학교	0	0	강동구 명일로 350
7130175	명일중학교	1	0	강동구 양재대로156길 57
7010163	명지고등학교	0	0	서대문구 명지2길 56
7031186	명지중학교	1	0	서대문구 명지2길 56
7031111	명지초등학교	4	0	서대문구 명지2길 32-20
7010744	목동고등학교	0	0	양천구 목동동로2길 68
7081491	목동중학교	1	0	양천구 목동동로 172
7081492	목운중학교	1	0	양천구 목동동로 235
7081493	목일중학교	1	0	양천구 목동동로8길 70
7010079	무학여자고등학교	0	0	성동구 고산자로 197
7134132	무학중학교	1	0	성동구 행당로 120
7041177	문래중학교	1	0	영등포구 선유서로13길 6
7041178	문성중학교	1	0	금천구 독산로102길 78
7010166	문일고등학교	0	0	금천구 시흥대로47길 45
7041179	문일중학교	1	0	금천구 시흥대로47길 45
7010701	문정고등학교	0	0	송파구 송이로34길 62
7130176	문정중학교	1	0	송파구 문정로 73
7132137	문창중학교	1	0	동작구 여의대방로22나길 40
7010959	문현고등학교	0	0	송파구 충민로 115
7130177	문현중학교	1	0	송파구 충민로 99
7010591	미래산업과학고등학교	0	0	노원구 덕릉로82길 54
7011569	미림마이스터고등학교	0	0	관악구 호암로 546
7010167	미림여자고등학교	0	0	관악구 호암로 546
7132138	미성중학교	1	0	관악구 문성로16길 40
7010460	밀알학교	5	0	강남구 일원로 90
7010080	반포고등학교	0	0	서초구 고무래로 71
7091429	반포중학교	1	0	서초구 신반포로 67
7091430	방배중학교	1	0	서초구 동광로 144
7010590	방산고등학교	0	0	송파구 오금로27길 18
7130178	방산중학교	1	0	송파구 오금로29길 31
7081494	방원중학교	1	0	강서구 금낭화로 268
7130179	방이중학교	1	0	송파구 오금로11길 64
7051181	방학중학교	1	0	도봉구 시루봉로 188
7081495	방화중학교	1	0	강서구 개화동로27길 9
7010168	배명고등학교	0	0	송파구 삼학사로 11
7130180	배명중학교	1	0	송파구 삼학사로 11
7010169	배문고등학교	0	0	용산구 효창원로 258
7061101	배문중학교	1	0	용산구 효창원로 258
7010170	배재고등학교	0	0	강동구 고덕로 227
7130181	배재중학교	1	0	강동구 고덕로 227
7010171	배화여자고등학교	0	0	종로구 필운대로1길 34
7061102	배화여자중학교	1	0	종로구 필운대로1길 34
7081496	백석중학교	1	0	강서구 등촌로51나길 35
7010172	백암고등학교	0	0	양천구 신정로13길 16
7051182	백운중학교	1	0	도봉구 도봉로129길 50
7121344	번동중학교	1	0	강북구 오현로35길 87
7010173	보성고등학교	0	0	송파구 양재대로 1278
7010174	보성여자고등학교	0	0	용산구 신흥로3가길 66
7061103	보성여자중학교	1	0	용산구 신흥로3가길 66
7130182	보성중학교	1	0	송파구 양재대로 1278
7010813	보인고등학교	0	0	송파구 오금로49길 18
